0.509169  0.964411
0.681739  0.696728
0.151784  0.771273
0.048255  0.251535
0.510849  0.392444
0.663467  0.782688
0.025026  0.924264
0.727874  0.371428
0.646450  0.547025
0.325591  0.953531
0.916388  0.340700
0.045970  0.138640
0.174830  0.037388
0.930708  0.429943
0.691646  0.739549
0.253297  0.643302
0.328224  0.368458
0.349595  0.575904
0.191039  0.623931
0.961473  0.006758
0.622413  0.534195
0.329887  0.924790
0.788733  0.253893
0.579404  0.475083
0.072712  0.628583
0.773115  0.489714
0.453808  0.185643
0.385037  0.626918
0.069685  0.634410
0.836516  0.080767
0.191684  0.662416
0.173823  0.543272
0.918503  0.799999
0.926013  0.601808
0.994882  0.392113
0.675323  0.036968
0.295834  0.264052
0.896778  0.549465
0.682026  0.496884
0.179328  0.289368
0.128192  0.838752
0.027782  0.187005
0.254005  0.669794
0.062935  0.492041
0.645627  0.111290
0.586736  0.115722
0.646179  0.823746
0.159963  0.341041
0.614685  0.273967
0.051835  0.216501
0.005562  0.767800
0.164117  0.481429
0.004533  0.343028
0.306703  0.184226
0.871867  0.696063
0.507323  0.249715
0.590152  0.676384
0.374951  0.127668
0.891328  0.524289
0.404613  0.311870
0.246514  0.950389
0.510759  0.957526
0.942201  0.359355
0.006993  0.044553
0.937642  0.005800
0.711873  0.535270
0.800864  0.636763
0.853681  0.757235
0.654460  0.223117
0.971437  0.805444
0.727399  0.711340
0.065136  0.102845
0.805348  0.337419
0.835066  0.384081
0.599582  0.936264
0.968267  0.274622
0.813289  0.852878
0.079553  0.325898
0.474179  0.515598
0.095247  0.836809
0.923537  0.467104
0.579632  0.042910
0.704454  0.665481
0.747327  0.286858
0.475698  0.165464
0.679197  0.597132
0.992798  0.869121
0.565056  0.696795
0.144129  0.895544
0.633376  0.840029
0.007384  0.260764
0.796319  0.031407
0.900574  0.981911
0.937884  0.121347
0.441751  0.423784
0.203592  0.990898
0.702931  0.691317
0.612037  0.540015
0.646234  0.138046
0.801833  0.475684
0.164060  0.608520
0.751859  0.959742
0.210128  0.861718
0.868397  0.020969
0.704538  0.732865
0.919665  0.261990
0.123510  0.982662
0.916396  0.798771
0.943275  0.455783
0.186550  0.558961
0.397619  0.124586
0.572904  0.035043
0.329878  0.829374
0.894162  0.339270
0.272695  0.043087
0.553417  0.939551
0.272694  0.786215
0.452193  0.768946
0.392189  0.896770
0.173967  0.496167
0.266418  0.220562
0.737976  0.620425
0.572251  0.928570
0.092302  0.711231
0.773182  0.091096
0.914600  0.552195
0.045396  0.842460
0.219545  0.167634
0.861030  0.955370
0.733953  0.711737
0.307265  0.410679
0.993715  0.982289
0.853684  0.596115
0.641089  0.884430
0.945372  0.096653
0.456549  0.514630
0.495508  0.649561
0.246340  0.661070
0.078761  0.728752
0.825000  0.423814
0.385574  0.395923
0.981567  0.346663
0.287461  0.510055
0.498839  0.922273
0.684741  0.122225
0.006956  0.583144
0.160662  0.899256
0.695758  0.323261
0.349653  0.717591
0.684777  0.908681
0.842507  0.147893
0.155379  0.230077
0.397549  0.411192
0.186502  0.726218
0.204410  0.529043
0.603582  0.964602
0.955815  0.812974
0.049689  0.403923
0.522808  0.542630
0.918550  0.082807
0.100164  0.667348
0.751045  0.480176
0.791246  0.632527
0.189946  0.074897
0.735359  0.979982
0.612061  0.195777
0.045716  0.200585
0.112618  0.597746
0.022382  0.427859
0.603645  0.826018
0.332137  0.952756
0.406251  0.837262
0.105961  0.212756
0.866141  0.535271
0.194900  0.862466
0.202357  0.848370
0.146355  0.768301
0.011146  0.726763
0.815371  0.286393
0.590027  0.970240
0.909304  0.980755
0.521541  0.110177
0.179265  0.017801
0.761832  0.664429
0.418053  0.833697
0.816121  0.959753
0.901798  0.312603
0.451295  0.373593
0.421358  0.636740
0.795256  0.285524
0.589521  0.173282
0.603332  0.248426
0.681373  0.248461
0.933968  0.890368
0.867735  0.425853
0.469075  0.840479
0.335329  0.953675
0.238843  0.535508
0.452416  0.375009
0.566468  0.108516
0.834912  0.905243
0.635174  0.687139
0.895522  0.072605
0.198064  0.336060
0.217246  0.290525
0.600756  0.566816
0.882622  0.484647
0.467416  0.807799
0.711385  0.632687
0.112723  0.478278
0.211734  0.091928
0.985461  0.342491
0.934221  0.886967
0.223841  0.633354
0.832277  0.709483
0.708328  0.030030
0.179714  0.242094
0.834668  0.949607
0.573057  0.560007
0.597949  0.770337
0.555356  0.787001
0.477978  0.542380
0.438181  0.886395
0.046893  0.461722
0.969762  0.452985
0.181857  0.883893
0.599809  0.638566
0.258836  0.936379
0.225310  0.891476
0.727888  0.852046
0.466654  0.019720
0.026051  0.990669
0.719725  0.197577
0.870814  0.141595
0.457128  0.927191
0.595352  0.107841
0.510519  0.639513
0.336096  0.760343
0.356047  0.573039
0.563872  0.720866
0.746186  0.804166
0.661777  0.583013
0.383804  0.819562
0.996102  0.113012
0.718075  0.818838
0.201041  0.185454
0.356905  0.014855
0.203583  0.303842
0.036819  0.559408
0.851894  0.431839
0.568783  0.363593
0.878671  0.518278
0.687261  0.005025
0.330355  0.537512
0.269796  0.118187
0.523759  0.086390
0.965750  0.149516
0.053574  0.580128
0.875312  0.125471
0.367392  0.871564
0.553740  0.129639
0.949286  0.681768
0.280787  0.514069
0.208659  0.574712
0.231580  0.480358
0.757992  0.334658
0.912749  0.557613
0.881269  0.512175
0.986407  0.677287
0.644290  0.593162
0.394582  0.998952
0.278734  0.714970
0.518056  0.376460
0.183754  0.104709
0.956029  0.370519
0.132048  0.447051
0.396883  0.011581
0.041767  0.202298
0.965312  0.096012
0.981276  0.490233
0.377406  0.658919
0.910716  0.531244
0.212781  0.408535
0.032457  0.793423
0.621683  0.329995
0.521960  0.932829
0.824987  0.370369
0.841232  0.333844
0.836322  0.102221
0.798961  0.557495
0.938106  0.529522
0.014592  0.287875
0.577029  0.747644
0.468010  0.430252
0.509596  0.998209
0.372171  0.859185
0.224609  0.769964
0.692928  0.940955
0.897011  0.988433
0.258466  0.361815
0.386318  0.009956
0.550167  0.982096
0.082873  0.089810
0.947412  0.405850
0.726480  0.229488
0.410705  0.706781
0.674498  0.824795
0.330708  0.283355
0.480258  0.334256
0.545153  0.129533
0.057710  0.266478
0.331299  0.902223
0.154516  0.145414
0.518469  0.042597
0.333308  0.754093
0.733425  0.865587
0.169644  0.880255
0.190689  0.970382
0.915234  0.991392
0.370641  0.544465
0.446278  0.752082
0.390089  0.134710
0.919321  0.063069
0.863214  0.241276
0.190805  0.349448
0.575170  0.653526
0.721534  0.154345
0.346305  0.791906
0.383573  0.704902
0.051884  0.445722
0.314619  0.008920
0.880337  0.203954
0.723697  0.213414
0.562502  0.564733
0.342049  0.410402
0.484965  0.178842
0.034383  0.810613
0.312534  0.933561
0.938195  0.222405
0.988044  0.615420
0.382660  0.071025
0.752096  0.703884
0.753608  0.772455
0.131007  0.442740
0.417443  0.136437
0.678152  0.711908
0.794329  0.614859
0.622059  0.379649
0.679822  0.634561
0.474011  0.753609
0.954131  0.957698
0.078590  0.468851
0.889481  0.998152
0.552507  0.652036
0.368606  0.289108
0.050219  0.483107
0.461170  0.844729
0.319259  0.339322
0.969982  0.987988
0.563867  0.551221
0.755111  0.327065
0.222410  0.426054
0.871607  0.954302
0.882272  0.601466
0.815270  0.614592
0.705270  0.980674
0.460980  0.544134
0.417355  0.470119
0.599381  0.915890
0.128248  0.491553
0.330246  0.344640
0.989828  0.772737
0.954643  0.702401
0.976501  0.234401
0.423068  0.574073
0.876470  0.885865
0.842983  0.043537
0.919682  0.517667
0.026763  0.142010
0.336465  0.636796
0.569804  0.213334
0.540216  0.528587
0.488634  0.654967
0.558210  0.549067
0.020113  0.978803
0.796495  0.752532
0.785377  0.902535
0.218000  0.741328
0.155947  0.230145
0.537408  0.188323
0.324492  0.609200
0.092001  0.827258
0.278990  0.862972
0.634602  0.832153
0.606593  0.487019
0.412905  0.414166
0.812297  0.072711
0.548890  0.152786
0.627520  0.874277
0.912693  0.047950
0.605031  0.471319
0.397211  0.530683
0.149170  0.495311
0.742887  0.702051
0.014111  0.686494
0.836534  0.883712
0.217948  0.126639
0.713720  0.158085
0.266685  0.353521
0.331143  0.952101
0.559736  0.204560
0.543619  0.875779
0.857336  0.659906
0.619668  0.965283
0.730308  0.659375
0.060406  0.199896
0.983917  0.852976
0.448310  0.663300
0.150068  0.511388
0.545633  0.001774
0.275929  0.370575
0.886632  0.895413
0.402043  0.013847
0.663440  0.103175
0.319352  0.505028
0.792344  0.268579
0.422024  0.377968
0.665365  0.080053
0.731823  0.760527
0.241484  0.568449
0.459761  0.365219
0.812493  0.293944
0.792078  0.314093
0.990387  0.925544
0.940130  0.282000
0.206357  0.248601
0.877560  0.240268
0.285872  0.949271
0.603157  0.161889
0.470003  0.619539
0.214100  0.409700
0.590035  0.302416
0.551830  0.170603
0.970615  0.554158
0.691574  0.221771
0.036056  0.438803
0.086584  0.518833
0.525112  0.090087
0.749452  0.581429
0.681439  0.476739
0.455383  0.418108
0.780125  0.789406
0.586130  0.780375
0.875080  0.430928
0.898287  0.864848
0.707756  0.936408
0.195969  0.192766
0.304564  0.275499
0.615426  0.287757
0.908525  0.896560
0.987925  0.945586
0.540116  0.560806
0.537282  0.343712
0.662917  0.484305
0.989707  0.973850
0.141597  0.556653
0.026180  0.397314
0.922930  0.437377
0.891335  0.120784
0.644952  0.144608
0.887903  0.469239
0.685028  0.345274
0.432030  0.193143
0.994524  0.932054
0.322329  0.688572
0.435917  0.629555
0.884330  0.131837
0.237636  0.310643
0.692002  0.534246
0.612533  0.423609
0.639343  0.707992
0.547848  0.431794
0.237543  0.400778
0.267666  0.449554
0.147038  0.404627
0.893288  0.321906
0.118800  0.273426
0.382608  0.239925
0.715488  0.394102
0.916479  0.609941
0.410657  0.547953
0.518253  0.301810
0.922965  0.771470
0.842053  0.590017
0.932397  0.280126
0.746031  0.071077
0.646794  0.453922
0.478765  0.591694
0.039519  0.400128
0.050105  0.754366
0.962876  0.406454
0.632219  0.880580
0.756944  0.677032
0.642218  0.406490
0.419782  0.103927
0.494692  0.561938
0.882477  0.468481
0.880610  0.840902
0.441327  0.389675
0.828493  0.209937
0.939465  0.540760
0.734405  0.220895
0.861529  0.140810
0.009232  0.195203
0.107534  0.494380
0.984877  0.429174
0.845858  0.400386
0.245428  0.933336
0.510332  0.580356
0.604994  0.563472
0.702687  0.886583
0.540850  0.527036
0.489158  0.942331
0.008661  0.155859
0.338839  0.039049
0.216005  0.524505
0.741409  0.569693
0.111050  0.963396
0.363155  0.012583
0.055170  0.766774
0.452740  0.496843
0.391440  0.427805
0.091970  0.278290
0.395381  0.546622
0.801836  0.033787
0.399959  0.151792
0.960414  0.742381
0.723790  0.551724
0.466721  0.063181
0.399647  0.989694
0.093446  0.542766
0.599781  0.314707
0.011486  0.689011
0.085237  0.600098
0.040515  0.933599
0.968264  0.142753
0.282366  0.772043
0.570063  0.558096
0.927770  0.917934
0.180554  0.749410
0.192060  0.137217
0.082501  0.374826
0.531717  0.538638
0.289228  0.061278
0.521195  0.488129
0.063357  0.021950
0.028224  0.987731
0.433384  0.922205
0.615857  0.313764
0.605591  0.808742
0.420794  0.944303
0.380692  0.667669
0.110075  0.322629
0.427797  0.709429
0.901999  0.801155
0.542656  0.791994
0.052186  0.189454
0.822850  0.488442
0.651987  0.690344
0.029484  0.181052
0.063964  0.649606
0.273102  0.221234
0.827976  0.467755
0.560977  0.633118
0.411441  0.226374
0.673565  0.058335
0.748619  0.066895
0.299848  0.640523
0.116312  0.126293
0.354459  0.330273
0.527173  0.882026
0.923859  0.654770
0.486832  0.087641
0.344553  0.341042
0.657360  0.090825
0.503207  0.307765
0.697120  0.217291
0.566693  0.447762
0.305835  0.076711
0.999548  0.311819
0.293766  0.101054
0.906919  0.274186
0.315158  0.360994
0.453069  0.011076
0.758654  0.722679
0.348598  0.155722
0.171192  0.705012
0.174021  0.807033
0.506898  0.976662
0.612954  0.163602
0.438814  0.292409
0.505105  0.930794
0.948815  0.810024
0.997417  0.305890
0.419866  0.151702
0.971133  0.284720
0.494820  0.278218
0.353199  0.752945
0.037225  0.229300
0.882365  0.326139
0.632165  0.050302
0.393483  0.185031
0.198937  0.773143
0.707918  0.215761
0.452422  0.148563
0.773664  0.609707
0.146274  0.937087
0.785669  0.703456
0.258612  0.957722
0.635015  0.246660
0.539667  0.766222
0.185051  0.474062
0.130900  0.788896
0.553205  0.327642
0.286381  0.973263
0.789141  0.925862
0.579746  0.533459
0.083071  0.909164
0.363874  0.166173
0.912464  0.604404
0.665427  0.191964
0.341047  0.045594
0.142711  0.437178
0.020902  0.764305
0.212838  0.313290
0.316656  0.920337
0.962971  0.473325
0.370121  0.781704
0.000471  0.629150
0.854477  0.782730
0.968034  0.598738
0.628926  0.390023
0.052487  0.419141
0.497987  0.788321
0.449654  0.408743
0.803943  0.961678
0.412778  0.391472
0.636686  0.090187
0.208245  0.905996
0.032042  0.308415
0.029932  0.114537
0.647914  0.778946
0.682250  0.298784
0.056897  0.722913
0.632008  0.284486
0.974766  0.519117
0.850540  0.871660
0.456101  0.234315
0.720016  0.363954
0.331500  0.979486
0.161717  0.588550
0.935233  0.300347
0.059027  0.377096
0.477868  0.405141
0.994245  0.338508
0.255292  0.408673
0.295803  0.896090
0.253749  0.928814
0.401309  0.984258
0.609888  0.310151
0.581856  0.504269
0.815512  0.469211
0.144307  0.623699
0.518621  0.856640
0.330856  0.271026
0.265501  0.313964
0.268889  0.724507
0.553033  0.666019
0.489272  0.023660
0.116057  0.734877
0.727435  0.042004
0.461543  0.087066
0.949172  0.451308
0.279476  0.233107
0.801898  0.480455
0.509788  0.186866
0.982076  0.326137
0.525322  0.261957
0.330898  0.307930
0.102747  0.733393
0.822770  0.376925
0.596478  0.524918
0.994988  0.384907
0.005087  0.395929
0.782002  0.600219
0.425370  0.196622
0.163988  0.316760
0.726105  0.635970
0.516935  0.044197
0.141749  0.664369
0.060303  0.690297
0.885702  0.011280
0.338298  0.350414
0.813443  0.637877
0.242126  0.804494
0.627769  0.865754
0.683119  0.588571
0.111491  0.724910
0.660424  0.555590
0.397417  0.627734
0.131952  0.169471
0.341056  0.820452
0.793634  0.386698
0.648431  0.189440
0.599504  0.871321
0.529532  0.907065
0.613958  0.462082
0.297372  0.090178
0.577576  0.264527
0.513244  0.114105
0.389161  0.476262
0.990733  0.475975
0.559209  0.070152
0.214154  0.133437
0.573800  0.758106
0.501544  0.058295
0.022953  0.237173
0.547970  0.339323
0.293761  0.580055
0.821841  0.544498
0.606166  0.773718
0.655078  0.210113
0.178037  0.832650
0.767404  0.262699
0.346234  0.617416
0.395686  0.899432
0.541632  0.474501
0.161168  0.953672
0.118643  0.080036
0.300604  0.054477
0.173515  0.417876
0.911715  0.952473
0.650787  0.651554
0.419051  0.229117
0.233512  0.760044
0.553255  0.232425
0.740430  0.198816
0.754906  0.489431
0.012062  0.520547
0.063495  0.034121
0.557719  0.843951
0.232804  0.059342
0.556725  0.294537
0.025813  0.052109
0.159675  0.057688
0.385484  0.104020
0.419364  0.482360
0.452133  0.401915
0.596034  0.752728
0.203797  0.998680
0.027891  0.005519
0.832914  0.840046
0.235381  0.412344
0.840776  0.680467
0.436501  0.669187
0.230659  0.959655
0.190458  0.539346
0.111180  0.931051
0.458286  0.581418
0.483344  0.334495
0.971559  0.960580
0.977918  0.687611
0.434139  0.289220
0.834179  0.833840
0.746924  0.772110
0.466745  0.729858
0.141863  0.541640
0.554109  0.581021
0.839033  0.960247
0.700667  0.340748
0.599374  0.840020
0.373453  0.278231
0.335702  0.983570
0.995424  0.788545
0.765924  0.185581
0.789098  0.870265
0.944904  0.851108
0.207483  0.727890
0.395235  0.684482
0.563643  0.769835
0.472194  0.481829
0.775944  0.867539
0.544455  0.920534
0.982906  0.117133
0.549674  0.380600
0.149754  0.502413
0.492847  0.255693
0.688205  0.796287
0.495382  0.915764
0.541643  0.757622
0.074111  0.468512
0.149804  0.181374
0.432020  0.733506
0.200193  0.642128
0.676245  0.390704
0.097947  0.834639
0.043932  0.094144
0.641433  0.259690
0.412860  0.451964
0.477875  0.629580
0.601227  0.165524
0.531381  0.774750
0.219843  0.293212
0.745238  0.021558
0.129958  0.558657
0.160927  0.980929
0.881283  0.858413
0.568303  0.438583
0.857276  0.640758
0.704471  0.569770
0.238566  0.625136
0.253373  0.014931
0.310435  0.410853
0.703718  0.447397
0.086534  0.883988
0.459814  0.140261
0.698592  0.973097
0.468043  0.696743
0.510634  0.227112
0.021100  0.546869
0.456274  0.892974
0.332818  0.033003
0.668945  0.655868
0.938282  0.907751
0.077445  0.971516
0.967124  0.849970
0.273000  0.967886
0.862292  0.168125
0.619055  0.222713
0.172247  0.204905
0.271303  0.333628
0.631479  0.083066
0.503006  0.089270
0.862357  0.339603
0.489450  0.222617
0.680788  0.683916
0.495407  0.181856
0.168788  0.585306
0.230768  0.089499
0.388995  0.646122
0.992062  0.077008
0.859325  0.749133
0.091355  0.480084
0.680384  0.781152
0.989056  0.958851
0.513888  0.329657
0.493460  0.467527
0.447304  0.125166
0.367388  0.139780
0.148042  0.159311
0.691079  0.578804
0.609977  0.347066
0.370519  0.745269
0.225721  0.321269
0.251693  0.621640
0.879992  0.448615
0.403771  0.097959
0.252585  0.438452
0.268046  0.072047
0.543872  0.979256
0.534461  0.586179
0.391406  0.682330
0.803869  0.932622
0.833136  0.238300
0.321694  0.052065
0.790896  0.099160
0.327463  0.221769
0.697243  0.187134
0.854707  0.984423
0.569382  0.101328
0.137032  0.503994
0.045846  0.044113
0.128678  0.051498
0.644731  0.221449
0.031697  0.121440
0.776745  0.784777
0.136907  0.758806
0.851938  0.476878
0.732068  0.036801
0.155955  0.020066
0.308270  0.267177
0.039771  0.942284
0.804308  0.447789
0.366292  0.975183
0.168859  0.656182
0.087898  0.377962
0.091572  0.583302
0.290877  0.541751
0.356703  0.168080
